218,2,Brad Keselowski,Frd,25,30.67,3/2/2019 15:02
219,2,Brad Keselowski,Frd,26,31.027,3/2/2019 15:03
220,2,Brad Keselowski,Frd,27,501.216,3/2/2019 15:11
221,2,Brad Keselowski,Frd,28,30.762,3/2/2019 15:12
222,2,Brad Keselowski,Frd,29,31.172,3/2/2019 15:12
223,2,Brad Keselowski,Frd,30,31.188,3/2/2019 15:12
224,2,Brad Keselowski,Frd,32,31.096,3/2/2019 15:13
225,2,Brad Keselowski,Frd,33,30.963,3/2/2019 15:14
226,2,Brad Keselowski,Frd,34,30.954,3/2/2019 15:15
227,2,Brad Keselowski,Frd,35,407.366,3/2/2019 15:21
228,2,Brad Keselowski,Frd,36,30.921,3/2/2019 15:22
229,2,Brad Keselowski,Frd,37,30.616,3/2/2019 15:23
230,2,Brad Keselowski,Frd,39,31.11,3/2/2019 15:23
231,2,Brad Keselowski,Frd,40,30.858,3/2/2019 15:24
232,2,Brad Keselowski,Frd,41,30.713,3/2/2019 15:25
233,2,Brad Keselowski,Frd,42,31.212,3/2/2019 15:25
234,2,Brad Keselowski,Frd,43,30.852,3/2/2019 15:26
235,2,Brad Keselowski,Frd,44,31.127,3/2/2019 15:26
236,2,Brad Keselowski,Frd,45,31.135,3/2/2019 15:26
237,2,Brad Keselowski,Frd,46,31.095,3/2/2019 15:27
238,2,Brad Keselowski,Frd,47,31.089,3/2/2019 15:28
239,2,Brad Keselowski,Frd,48,31.365,3/2/2019 15:28
240,2,Brad Keselowski,Frd,48,31.365,3/2/2019 15:30
241,43,Bubba Wallace,Chv,1,31.155,3/2/2019 14:30
242,43,Bubba Wallace,Chv,2,31.004,3/2/2019 14:31
243,43,Bubba Wallace,Chv,3,30.789,3/2/2019 14:32
244,43,Bubba Wallace,Chv,4,30.759,3/2/2019 14:32
245,43,Bubba Wallace,Chv,5,30.951,3/2/2019 14:32
246,43,Bubba Wallace,Chv,7,30.907,3/2/2019 14:34
247,43,Bubba Wallace,Chv,8,625.396,3/2/2019 14:44
248,43,Bubba Wallace,Chv,9,31.257,3/2/2019 14:44
249,43,Bubba Wallace,Chv,10,31.117,3/2/2019 14:45
250,43,Bubba Wallace,Chv,11,590.769,3/2/2019 14:55
251,43,Bubba Wallace,Chv,12,31.328,3/2/2019 14:55
252,43,Bubba Wallace,Chv,13,31.564,3/2/2019 14:56
253,43,Bubba Wallace,Chv,14,31.2,3/2/2019 14:57
254,43,Bubba Wallace,Chv,15,31.388,3/2/2019 14:57
255,43,Bubba Wallace,Chv,16,342.89,3/2/2019 15:03
256,43,Bubba Wallace,Chv,17,32.066,3/2/2019 15:03
257,43,Bubba Wallace,Chv,18,31.68,3/2/2019 15:04
258,43,Bubba Wallace,Chv,19,840.336,3/2/2019 15:18
259,43,Bubba Wallace,Chv,20,31.672,3/2/2019 15:18
260,43,Bubba Wallace,Chv,21,31.276,3/2/2019 15:19
261,43,Bubba Wallace,Chv,22,31.1,3/2/2019 15:19
262,43,Bubba Wallace,Chv,23,31.336,3/2/2019 15:20
263,43,Bubba Wallace,Chv,24,31.231,3/2/2019 15:20
264,43,Bubba Wallace,Chv,25,31.299,3/2/2019 15:21
265,43,Bubba Wallace,Chv,26,31.242,3/2/2019 15:21
266,43,Bubba Wallace,Chv,27,31.488,3/2/2019 15:22
267,43,Bubba Wallace,Chv,28,31.325,3/2/2019 15:23
268,43,Bubba Wallace,Chv,30,32.132,3/2/2019 15:23
269,43,Bubba Wallace,Chv,31,152.778,3/2/2019 15:26
270,43,Bubba Wallace,Chv,32,31.548,3/2/2019 15:26
271,43,Bubba Wallace,Chv,33,32.272,3/2/2019 15:27
272,43,Bubba Wallace,Chv,34,32.743,3/2/2019 15:28
273,43,Bubba Wallace,Chv,34,32.743,3/2/2019 15:28
274,43,Bubba Wallace,Chv,34,32.743,3/2/2019 15:30
275,9,Chase Elliott,Chv,1,31.762,3/2/2019 14:31
276,9,Chase Elliott,Chv,2,30.86,3/2/2019 14:31
277,9,Chase Elliott,Chv,3,570.14,3/2/2019 14:41
278,9,Chase Elliott,Chv,4,31.376,3/2/2019 14:41
279,9,Chase Elliott,Chv,5,31.068,3/2/2019 14:42
280,9,Chase Elliott,Chv,6,30.988,3/2/2019 14:42
281,9,Chase Elliott,Chv,8,31.056,3/2/2019 14:43
282,9,Chase Elliott,Chv,9,31.007,3/2/2019 14:44
283,9,Chase Elliott,Chv,10,31.022,3/2/2019 14:44
284,9,Chase Elliott,Chv,11,31.044,3/2/2019 14:45
285,9,Chase Elliott,Chv,12,31.023,3/2/2019 14:45
286,9,Chase Elliott,Chv,13,30.948,3/2/2019 14:46
287,9,Chase Elliott,Chv,14,686.207,3/2/2019 14:57
288,9,Chase Elliott,Chv,15,32.046,3/2/2019 14:59
289,9,Chase Elliott,Chv,16,315.046,3/2/2019 15:03
290,9,Chase Elliott,Chv,17,31.478,3/2/2019 15:04
291,9,Chase Elliott,Chv,18,31.136,3/2/2019 15:04
292,9,Chase Elliott,Chv,19,30.799,3/2/2019 15:05
293,9,Chase Elliott,Chv,20,31.196,3/2/2019 15:05
294,9,Chase Elliott,Chv,21,30.827,3/2/2019 15:06
295,9,Chase Elliott,Chv,22,31.543,3/2/2019 15:06
296,9,Chase Elliott,Chv,23,31.42,3/2/2019 15:07
297,9,Chase Elliott,Chv,24,32.365,3/2/2019 15:08
298,9,Chase Elliott,Chv,25,806.813,3/2/2019 15:21
299,9,Chase Elliott,Chv,26,32.188,3/2/2019 15:21
300,9,Chase Elliott,Chv,27,31.075,3/2/2019 15:22
301,9,Chase Elliott,Chv,28,31.123,3/2/2019 15:23
302,9,Chase Elliott,Chv,30,30.825,3/2/2019 15:23
303,9,Chase Elliott,Chv,31,30.656,3/2/2019 15:24
304,9,Chase Elliott,Chv,32,31.28,3/2/2019 15:25
305,9,Chase Elliott,Chv,33,31.034,3/2/2019 15:25
306,9,Chase Elliott,Chv,34,30.928,3/2/2019 15:26
307,9,Chase Elliott,Chv,35,30.905,3/2/2019 15:26
308,9,Chase Elliott,Chv,36,30.877,3/2/2019 15:26
309,9,Chase Elliott,Chv,37,30.928,3/2/2019 15:27
310,9,Chase Elliott,Chv,38,31.238,3/2/2019 15:28
311,9,Chase Elliott,Chv,39,30.941,3/2/2019 15:28
312,9,Chase Elliott,Chv,39,30.941,3/2/2019 15:30
313,37,Chris Buescher,Chv,1,31.545,3/2/2019 14:30
314,37,Chris Buescher,Chv,2,31.073,3/2/2019 14:31
315,37,Chris Buescher,Chv,3,30.806,3/2/2019 14:32
316,37,Chris Buescher,Chv,4,30.914,3/2/2019 14:32
317,37,Chris Buescher,Chv,5,30.795,3/2/2019 14:33
318,37,Chris Buescher,Chv,6,30.928,3/2/2019 14:34
319,37,Chris Buescher,Chv,7,30.737,3/2/2019 14:34
320,37,Chris Buescher,Chv,8,30.868,3/2/2019 14:34
321,37,Chris Buescher,Chv,9,31.134,3/2/2019 14:35
322,37,Chris Buescher,Chv,10,30.988,3/2/2019 14:35
323,37,Chris Buescher,Chv,11,525.176,3/2/2019 14:44
324,37,Chris Buescher,Chv,12,31.194,3/2/2019 14:44
325,37,Chris Buescher,Chv,13,31.069,3/2/2019 14:45
326,37,Chris Buescher,Chv,14,31.209,3/2/2019 14:45
327,37,Chris Buescher,Chv,15,31.072,3/2/2019 14:46
328,37,Chris Buescher,Chv,16,592.19,3/2/2019 14:56
329,37,Chris Buescher,Chv,17,31.873,3/2/2019 14:57
330,37,Chris Buescher,Chv,18,31.276,3/2/2019 14:57
331,37,Chris Buescher,Chv,19,31.08,3/2/2019 14:57
332,37,Chris Buescher,Chv,21,31.598,3/2/2019 14:59
333,37,Chris Buescher,Chv,22,403.705,3/2/2019 15:05
334,37,Chris Buescher,Chv,23,32.307,3/2/2019 15:06
335,37,Chris Buescher,Chv,24,31.215,3/2/2019 15:06
336,37,Chris Buescher,Chv,25,30.977,3/2/2019 15:07
337,37,Chris Buescher,Chv,26,30.795,3/2/2019 15:07
338,37,Chris Buescher,Chv,28,30.792,3/2/2019 15:09
339,37,Chris Buescher,Chv,29,31.795,3/2/2019 15:09
340,37,Chris Buescher,Chv,30,31.355,3/2/2019 15:10
341,37,Chris Buescher,Chv,31,30.991,3/2/2019 15:10
342,37,Chris Buescher,Chv,32,468.028,3/2/2019 15:18
343,37,Chris Buescher,Chv,33,30.975,3/2/2019 15:18
344,37,Chris Buescher,Chv,34,31.328,3/2/2019 15:19
345,37,Chris Buescher,Chv,35,31.199,3/2/2019 15:19
346,37,Chris Buescher,Chv,36,280.887,3/2/2019 15:24
347,37,Chris Buescher,Chv,37,31.525,3/2/2019 15:25
348,37,Chris Buescher,Chv,38,31.229,3/2/2019 15:25
349,37,Chris Buescher,Chv,39,31.128,3/2/2019 15:26
350,37,Chris Buescher,Chv,40,31.103,3/2/2019 15:26
351,37,Chris Buescher,Chv,41,31.372,3/2/2019 15:26
352,37,Chris Buescher,Chv,42,31.309,3/2/2019 15:27
353,37,Chris Buescher,Chv,43,31.326,3/2/2019 15:28
354,37,Chris Buescher,Chv,44,31.608,3/2/2019 15:28
355,37,Chris Buescher,Chv,44,31.608,3/2/2019 15:30
356,14,Clint Bowyer,Frd,1,31.228,3/2/2019 14:30
357,14,Clint Bowyer,Frd,2,596.675,3/2/2019 14:40
358,14,Clint Bowyer,Frd,3,33.031,3/2/2019 14:41
359,14,Clint Bowyer,Frd,4,375.125,3/2/2019 14:47
360,14,Clint Bowyer,Frd,5,31.973,3/2/2019 14:47
361,14,Clint Bowyer,Frd,6,904.506,3/2/2019 15:03
362,14,Clint Bowyer,Frd,7,31.305,3/2/2019 15:03
363,14,Clint Bowyer,Frd,8,31.483,3/2/2019 15:04
364,14,Clint Bowyer,Frd,9,31.282,3/2/2019 15:04
365,14,Clint Bowyer,Frd,10,30.837,3/2/2019 15:05
366,14,Clint Bowyer,Frd,11,30.945,3/2/2019 15:05
367,14,Clint Bowyer,Frd,12,30.977,3/2/2019 15:06
368,14,Clint Bowyer,Frd,13,30.855,3/2/2019 15:06
369,14,Clint Bowyer,Frd,14,30.799,3/2/2019 15:07
370,14,Clint Bowyer,Frd,15,30.994,3/2/2019 15:07
371,14,Clint Bowyer,Frd,16,31.044,3/2/2019 15:08
372,14,Clint Bowyer,Frd,17,30.961,3/2/2019 15:09
373,14,Clint Bowyer,Frd,18,31.307,3/2/2019 15:09
374,14,Clint Bowyer,Frd,19,31.026,3/2/2019 15:10
375,14,Clint Bowyer,Frd,20,31.084,3/2/2019 15:10
376,14,Clint Bowyer,Frd,21,623.795,3/2/2019 15:20
377,14,Clint Bowyer,Frd,22,31.305,3/2/2019 15:21
378,14,Clint Bowyer,Frd,23,31.115,3/2/2019 15:21
379,14,Clint Bowyer,Frd,24,31.198,3/2/2019 15:22
380,14,Clint Bowyer,Frd,25,160.683,3/2/2019 15:25
381,14,Clint Bowyer,Frd,26,31.161,3/2/2019 15:25
382,14,Clint Bowyer,Frd,27,30.927,3/2/2019 15:26
383,14,Clint Bowyer,Frd,27,30.927,3/2/2019 15:28
384,14,Clint Bowyer,Frd,27,30.927,3/2/2019 15:30
385,51,Cody Ware #,Chv,1,31.914,3/2/2019 14:31
386,51,Cody Ware #,Chv,2,31.312,3/2/2019 14:32
387,51,Cody Ware #,Chv,3,31.209,3/2/2019 14:32
388,51,Cody Ware #,Chv,4,31.24,3/2/2019 14:33
389,51,Cody Ware #,Chv,5,31.227,3/2/2019 14:34
390,51,Cody Ware #,Chv,6,31.297,3/2/2019 14:34
391,51,Cody Ware #,Chv,7,31.344,3/2/2019 14:34
392,51,Cody Ware #,Chv,8,1267.648,3/2/2019 14:55
393,51,Cody Ware #,Chv,9,31.875,3/2/2019 14:56
394,51,Cody Ware #,Chv,10,32.146,3/2/2019 14:57
395,51,Cody Ware #,Chv,11,32.291,3/2/2019 14:57
396,51,Cody Ware #,Chv,12,31.605,3/2/2019 14:57
397,51,Cody Ware #,Chv,12,31.605,3/2/2019 15:28
398,51,Cody Ware #,Chv,12,31.605,3/2/2019 15:30
399,32,Corey LaJoie,Frd,1,31.241,3/2/2019 14:30
400,32,Corey LaJoie,Frd,2,30.984,3/2/2019 14:31
401,32,Corey LaJoie,Frd,3,30.797,3/2/2019 14:32
402,32,Corey LaJoie,Frd,4,30.787,3/2/2019 14:32
